storeid,wide_area,basic_area,storename,category,category_top,rating,address,url,hon0_index_final,summary_bullets,summary_bullets_json
1_95_11,경기도,일산서구,루프탑 더 쉼 셀프 바베큐 글램핑,"육류,고기요리",고기,3.0,"경기 고양시 일산서구 한류월드로 300 고양 원마운트 4F, 루프탑 더 쉼 셀프 바베큐",https://map.naver.com/p/entry/place/1773479769?placePath=%2Fhome,52.4,"- 캠핑 분위기가 너무 좋아 가족모임으로 재방문 했는데 단체룸은 가장 위에 위치하고 있어 매점을 여러번 왔다갔다하면 귀찮으니 처음에 많이 사길 추천한다.
- 서울근교 일산에서 감성 글램핑을 즐기고 싶다면 루프탑 더쉼을 방문해 볼 수 있는데 시설은 나쁘지는 않았으나 모든 식재료를 구입해야 하기에 4인가족이 식사하기에는 가성비가 좋지 않다.
- 서울 근교 가까운 곳에 있는 글램핑 식당은 5시간 동안 즐기기에 무리가 없고 개별적인 공간이라 너무 좋았는데 가격대가 비싸긴 하지만 캠핑감성 즐기기에는 괜찮은 것 같다.
- 인테리어가 너무 예쁘고 고기 먹는 공간과 쉬는 공간이 여유있게 분리되어 있어서 좋았고 여자화장실 손씻는 곳에 물이 안나와서 원마운트 화장실을 이용해야 하는 점이 아쉬웠다.
- 외부음식반입금지라 재료는 다 구매했지만 외부음식을 반영할 수 있게 해주고 사이트 이용료를 올리면 더 좋지 않을까 하는 생각이 들었다.
- 루프탑 더 쉼 셀프 바베큐 글램핑은 가까운 주차장과 무료 썰매 체험까지 덤으로 즐길 수 있어 아이들과 함께 가거나 모임 장소로 딱이다.","[""캠핑 분위기가 너무 좋아 가족모임으로 재방문 했는데 단체룸은 가장 위에 위치하고 있어 매점을 여러번 왔다갔다하면 귀찮으니 처음에 많이 사길 추천한다."", ""서울근교 일산에서 감성 글램핑을 즐기고 싶다면 루프탑 더쉼을 방문해 볼 수 있는데 시설은 나쁘지는 않았으나 모든 식재료를 구입해야 하기에 4인가족이 식사하기에는 가성비가 좋지 않다."", ""서울 근교 가까운 곳에 있는 글램핑 식당은 5시간 동안 즐기기에 무리가 없고 개별적인 공간이라 너무 좋았는데 가격대가 비싸긴 하지만 캠핑감성 즐기기에는 괜찮은 것 같다."", ""인테리어가 너무 예쁘고 고기 먹는 공간과 쉬는 공간이 여유있게 분리되어 있어서 좋았고 여자화장실 손씻는 곳에 물이 안나와서 원마운트 화장실을 이용해야 하는 점이 아쉬웠다."", ""외부음식반입금지라 재료는 다 구매했지만 외부음식을 반영할 수 있게 해주고 사이트 이용료를 올리면 더 좋지 않을까 하는 생각이 들었다."", ""루프탑 더 쉼 셀프 바베큐 글램핑은 가까운 주차장과 무료 썰매 체험까지 덤으로 즐길 수 있어 아이들과 함께 가거나 모임 장소로 딱이다.""]"
1_95_12,경기도,일산서구,화화돈 스타필드마켓 킨텍스점,돈가스,일식,3.0,경기 고양시 일산서구 킨텍스로 171 2층 2216호,https://map.naver.com/p/entry/place/2093028475?placePath=%2Fhome,72.2,"- 화화돈이라는 수제 돈카츠·우동 전문점은 백화점 식당가에 위치해 있어 접근성이 좋았고 기본 반찬으로 깍두기, 고추 절임, 간장 양념이 나왔고 미소국이 함께 제공되었다.
- 아이들과 오면 역시 돈까스인 돈카츠 맛집은 구성이 알차서 가족외식으로 푸짐하게 잘 먹었고 돈까스도 바삭하고 치즈도 쭉쭉 늘어나서 아이들이랑 맛있게 먹었다.
- 돈까스 정식과 한우대창 마제소바를 먹었는데 돈까스 옷이 얇고 바삭하게 튀겨진 데다 고기를 72시간 숙성한 고기로 사용하여 잡내도 없고 담백 깔끔하니 너무 맛있었다.
- 스타필드마켓 킨텍스점 2층에 있는 화화돈에서 냉모밀 + 안심까스 세트와 치킨가라아게 카레를 먹고 왔다.
- 고기 두께도 적당하고 잡내 없이 깔끔하게 즐길 수 있었고 냉소바는 면발이 쫄깃하고 육수가 시원해서 더운 날씨에 딱이었다.
- 일산의 돈까스집에서 소바와 세트로 파는 곳이 없어져서 아쉬웠는데 좋은 집 발견해서 기분 좋다.
- 스타필드마켓으로 바뀐 후 식사를 위해 방문한 화화돈은 우동정식과 메밀정식 그리고 마제소바 세트를 주문했다.","[""화화돈이라는 수제 돈카츠·우동 전문점은 백화점 식당가에 위치해 있어 접근성이 좋았고 기본 반찬으로 깍두기, 고추 절임, 간장 양념이 나왔고 미소국이 함께 제공되었다."", ""아이들과 오면 역시 돈까스인 돈카츠 맛집은 구성이 알차서 가족외식으로 푸짐하게 잘 먹었고 돈까스도 바삭하고 치즈도 쭉쭉 늘어나서 아이들이랑 맛있게 먹었다."", ""돈까스 정식과 한우대창 마제소바를 먹었는데 돈까스 옷이 얇고 바삭하게 튀겨진 데다 고기를 72시간 숙성한 고기로 사용하여 잡내도 없고 담백 깔끔하니 너무 맛있었다."", ""스타필드마켓 킨텍스점 2층에 있는 화화돈에서 냉모밀 + 안심까스 세트와 치킨가라아게 카레를 먹고 왔다."", ""고기 두께도 적당하고 잡내 없이 깔끔하게 즐길 수 있었고 냉소바는 면발이 쫄깃하고 육수가 시원해서 더운 날씨에 딱이었다."", ""일산의 돈까스집에서 소바와 세트로 파는 곳이 없어져서 아쉬웠는데 좋은 집 발견해서 기분 좋다."", ""스타필드마켓으로 바뀐 후 식사를 위해 방문한 화화돈은 우동정식과 메밀정식 그리고 마제소바 세트를 주문했다.""]"
1_95_13,경기도,일산서구,일산봉이칼국수 쭈꾸미보쌈,한식,한식,4.44,경기 고양시 일산서구 후곡로 12,https://map.naver.com/p/entry/place/35878032?placePath=%2Fhome,54.9,"- 고기 너무 부드럽고 맛있고 서비스 칼국수도 맛있어서 일산칼국수를 가려다가 대기시간이 1시간이라고 해서 다른 곳을 알아봤는데 여기말고 여길 찾아오길 잘했다는 생각이 들었다.
- 일산서구 후곡마을 9단지 상가에 위치한 봉이칼국수에 다녀왔는데 바지락 해금이 좀 덜 된 것 같아 보리밥 비빔밥도 맛있었어요.
- 보쌈으로 유명해지면서 기존 메뉴를 삭제하고 맛 유지도 못하고 있는데 인스타 광고 이후로 맛이 너무 변했고 쭈꾸미 먹을꺼면 웨이팅 하지 말라고 했다.
- 보쌈이 얇게 슬라이스되어서 나오는 점이 인상적이고 쭈꾸미는 신라면맵기정도로 맛있었어요. 칼국수는 생각보다 무난했고 칼국수에 조개 해감을 잘해주면 좋을 것 같아요.
- 후곡 9단지 아파트 상가에 위치한 일산봉이칼국수 집은 원낙 맛집이라 소개 받고 갔는데 바지락 칼국수와 주꾸미 볶음을 주문해서 봉이바지락손 칼국수에서 맛있게 먹었다.
- 후곡마을 맛집 쭈꾸미 볶음 맛있어요. 맵찔이인데 먹기 딱 좋고 콩나물을 슴슴하게 삶아서 같이 비벼먹기 좋아요.
- 불향 쭈꾸미에 보리밥이랑 먹기에 좋고 점심엔 사람이 많으니 시간 피해서 가는게 좋다.","[""고기 너무 부드럽고 맛있고 서비스 칼국수도 맛있어서 일산칼국수를 가려다가 대기시간이 1시간이라고 해서 다른 곳을 알아봤는데 여기말고 여길 찾아오길 잘했다는 생각이 들었다."", ""일산서구 후곡마을 9단지 상가에 위치한 봉이칼국수에 다녀왔는데 바지락 해금이 좀 덜 된 것 같아 보리밥 비빔밥도 맛있었어요."", ""보쌈으로 유명해지면서 기존 메뉴를 삭제하고 맛 유지도 못하고 있는데 인스타 광고 이후로 맛이 너무 변했고 쭈꾸미 먹을꺼면 웨이팅 하지 말라고 했다."", ""보쌈이 얇게 슬라이스되어서 나오는 점이 인상적이고 쭈꾸미는 신라면맵기정도로 맛있었어요. 칼국수는 생각보다 무난했고 칼국수에 조개 해감을 잘해주면 좋을 것 같아요."", ""후곡 9단지 아파트 상가에 위치한 일산봉이칼국수 집은 원낙 맛집이라 소개 받고 갔는데 바지락 칼국수와 주꾸미 볶음을 주문해서 봉이바지락손 칼국수에서 맛있게 먹었다."", ""후곡마을 맛집 쭈꾸미 볶음 맛있어요. 맵찔이인데 먹기 딱 좋고 콩나물을 슴슴하게 삶아서 같이 비벼먹기 좋아요."", ""불향 쭈꾸미에 보리밥이랑 먹기에 좋고 점심엔 사람이 많으니 시간 피해서 가는게 좋다.""]"
1_95_14,경기도,일산서구,더 누룽지,중식당,중식,4.34,경기 고양시 일산서구 미래로 184-12 송현플라자 1층 103호 더 누룽지,https://map.naver.com/p/entry/place/645716876?placePath=%2Fhome,76.2,"- 더누룽지는 누룽지탕 메뉴가 흔하진 않아 큰 기대 없이 들어갔는데 국물 한 입 먹자마자 해물향이 진하게 올라오는데 비린내 전혀 없고 해산물도 싱싱해서 제대로다 싶었다.
- 속이 안 좋아서 건강하고 부드러운거 먹으려고 찾다가 방문한 곳인데 정말 맛있네요 삼계탕만 맛있는게 아니라 찹쌀 탕수육도 바삭하면서 쫀득해서 너무 맛있게 먹었습니다.
- 아버님 생신식사로 해물누룽지탕 먹고 싶다고 해서 남편이 예약했는데 주차시설 넓고 매장도 크고 무엇보다 어수선하지 않고 깔끔하다고 했다.
- 누룽지탕 맛집인 더 누룽지는 누룽지에 미쳐 좀 늦게 먹어서 바삭함이 덜했지만 맛은 최고였다.
- 매생이누룽지가 진짜 맛있고 애들도 잘 먹어서 부모님이 자주 오는 단골집이다.","[""더누룽지는 누룽지탕 메뉴가 흔하진 않아 큰 기대 없이 들어갔는데 국물 한 입 먹자마자 해물향이 진하게 올라오는데 비린내 전혀 없고 해산물도 싱싱해서 제대로다 싶었다."", ""속이 안 좋아서 건강하고 부드러운거 먹으려고 찾다가 방문한 곳인데 정말 맛있네요 삼계탕만 맛있는게 아니라 찹쌀 탕수육도 바삭하면서 쫀득해서 너무 맛있게 먹었습니다."", ""아버님 생신식사로 해물누룽지탕 먹고 싶다고 해서 남편이 예약했는데 주차시설 넓고 매장도 크고 무엇보다 어수선하지 않고 깔끔하다고 했다."", ""누룽지탕 맛집인 더 누룽지는 누룽지에 미쳐 좀 늦게 먹어서 바삭함이 덜했지만 맛은 최고였다."", ""매생이누룽지가 진짜 맛있고 애들도 잘 먹어서 부모님이 자주 오는 단골집이다.""]"
1_95_15,경기도,일산서구,토담순대국,"순대,순댓국",분식,4.41,경기 고양시 일산서구 대산로226번길 8-2 1층,https://map.naver.com/p/entry/place/13056741?placePath=%2Fhome,82.8,"- 일산 순대국 맛집 중에서 최고라고 말할 수 있는 토담순대국 대화점은 직원들의 친절과 맛, 양이 대혜자이다.
- 고기도 순대도 양이 많고 국물이 진국이고 고기와 순대가 푸짐하게 들어간 국밥은 처음이다.
- 토담순대국에서 순대국 한 그릇으로 든든한 식사를 했는데 국물이 깊고 진한 사골 향이 베어 있는 뽀얀 국물로 느끼하지 않고 고소한 맛이 기대된다.
- 순대국이 먹고 싶어 검색해서 찾아왔는데 후기가 다 좋아 기대하고 왔는데 역시 맛있네요~ 건더기 양도 많고 맛있습니다.","[""일산 순대국 맛집 중에서 최고라고 말할 수 있는 토담순대국 대화점은 직원들의 친절과 맛, 양이 대혜자이다."", ""고기도 순대도 양이 많고 국물이 진국이고 고기와 순대가 푸짐하게 들어간 국밥은 처음이다."", ""토담순대국에서 순대국 한 그릇으로 든든한 식사를 했는데 국물이 깊고 진한 사골 향이 베어 있는 뽀얀 국물로 느끼하지 않고 고소한 맛이 기대된다."", ""순대국이 먹고 싶어 검색해서 찾아왔는데 후기가 다 좋아 기대하고 왔는데 역시 맛있네요~ 건더기 양도 많고 맛있습니다.""]"
1_95_16,경기도,일산서구,장어미식가,"장어,먹장어요리",기타,4.26,경기 고양시 일산서구 하이파크3로 34 장어미식가,https://map.naver.com/p/entry/place/36410581?placePath=%2Fhome,58.3,"- 일산에 장어집 맛집 찾기가 힘들었는데 장어미식가가 울 강쥐도 데려갈 수 있다고 해서 예약하고 1시간을 달려갔는데 장어에 비해 한우는 가격이 좀 쎄더라구요~~~
- 일산 장어미식가에 지인과 함께 다녀왔는데 장어는 1차 초벌 후 숯불에 정성껏 구워내 육즙이 풍부하고 비린 맛 없이 담백했으며 간장양념이 과하지 않고 장어 본연의 맛을 잘 살려 만족스러웠다.
- 가성비 좋은 장어집으로 5명이서 20만 원 정도 먹고 온 장어모임은 이곳이다. 장어가 살이 통통하고 실하니 너무 맛있고 섹션을 나눠서 방해없이 식사 가능한 점이 좋다.
- 장어미식가는 장어를 숯불에 구워 먹는 곳으로 1인 식사도 가능하며 장어 맛이 좋아 가족 식사로 방문했다.
- 일산 애견동반 가능한 장어 맛집 장어집 셀프바 쌈채소에 당귀 주는곳 처음 봤는데 장어가 정말 실하고 손질이 잘 되어있어 가시 걱정 안해도 된다.
- 일산 덕이동 장어 먹으러 다녀왔는데 한우도 함깨 파는 곳이라 몸보신 하기 딱이다.
- 장어가 진짜 실하고 국내산 풍천장어를 700도에 1차 초벌해서 나와 부모님 모시고 장어먹으러 방문했는데 장어 먹은것중에 최고로 만족스러워서 또 와야겠어요~~","[""일산에 장어집 맛집 찾기가 힘들었는데 장어미식가가 울 강쥐도 데려갈 수 있다고 해서 예약하고 1시간을 달려갔는데 장어에 비해 한우는 가격이 좀 쎄더라구요~~~"", ""일산 장어미식가에 지인과 함께 다녀왔는데 장어는 1차 초벌 후 숯불에 정성껏 구워내 육즙이 풍부하고 비린 맛 없이 담백했으며 간장양념이 과하지 않고 장어 본연의 맛을 잘 살려 만족스러웠다."", ""가성비 좋은 장어집으로 5명이서 20만 원 정도 먹고 온 장어모임은 이곳이다. 장어가 살이 통통하고 실하니 너무 맛있고 섹션을 나눠서 방해없이 식사 가능한 점이 좋다."", ""장어미식가는 장어를 숯불에 구워 먹는 곳으로 1인 식사도 가능하며 장어 맛이 좋아 가족 식사로 방문했다."", ""일산 애견동반 가능한 장어 맛집 장어집 셀프바 쌈채소에 당귀 주는곳 처음 봤는데 장어가 정말 실하고 손질이 잘 되어있어 가시 걱정 안해도 된다."", ""일산 덕이동 장어 먹으러 다녀왔는데 한우도 함깨 파는 곳이라 몸보신 하기 딱이다."", ""장어가 진짜 실하고 국내산 풍천장어를 700도에 1차 초벌해서 나와 부모님 모시고 장어먹으러 방문했는데 장어 먹은것중에 최고로 만족스러워서 또 와야겠어요~~""]"
1_95_17,경기도,일산서구,애슐리퀸즈 스타필드마켓 킨텍스점,패밀리레스토랑,기타,3.0,경기 고양시 일산서구 킨텍스로 171 1층,https://map.naver.com/p/entry/place/1648590921?placePath=%2Fhome,70.9,"- 이마트 스타필드 내에 위치한 애슐리퀸즈 뷔페는 가격도 착하고 음식도 다양하게 준비되어 있어 만족스러웠다.
- 런치를 이용하는 이유는 가성비가 좋고 직원분들이 친절하고 나쁘지 않은 퀄리티로 애슐리퀸즈 킨텍스점을 좋아라 하기 때문이다.
- 딸기축제 재방문 생딸기는 실하거나 달진 않았지만 매장마다 날짜마다 상이할 것으로 추측된다.
- 더타운몰의 애슐리는 매장이 뻥 뚫려있어 답답함이 없었고 음식은 회전율이 좋아 자주 잘 채워지고 있었다.
- 딸기 좋아하는 아이가 딸기축제하는 뷔페가 가고싶다고 해서 애슐리로 다녀오게 되었는데 킨텍스점이 리뉴얼되어 좋다고 하고 마트나 볼거리도 좀 더 있지 않을까 싶어 가보게 되었다.","[""이마트 스타필드 내에 위치한 애슐리퀸즈 뷔페는 가격도 착하고 음식도 다양하게 준비되어 있어 만족스러웠다."", ""런치를 이용하는 이유는 가성비가 좋고 직원분들이 친절하고 나쁘지 않은 퀄리티로 애슐리퀸즈 킨텍스점을 좋아라 하기 때문이다."", ""딸기축제 재방문 생딸기는 실하거나 달진 않았지만 매장마다 날짜마다 상이할 것으로 추측된다."", ""더타운몰의 애슐리는 매장이 뻥 뚫려있어 답답함이 없었고 음식은 회전율이 좋아 자주 잘 채워지고 있었다."", ""딸기 좋아하는 아이가 딸기축제하는 뷔페가 가고싶다고 해서 애슐리로 다녀오게 되었는데 킨텍스점이 리뉴얼되어 좋다고 하고 마트나 볼거리도 좀 더 있지 않을까 싶어 가보게 되었다.""]"
1_95_18,경기도,일산서구,마장축산정육식당 원마운트점,"육류,고기요리",고기,3.0,경기 고양시 일산서구 한류월드로 300 원마운트 1층 1236호,https://map.naver.com/p/entry/place/1580935741?placePath=%2Fhome,71.0,- 이 장소는 현재 방문객 후기가 등록되지 않았습니다.,"[""마장축산정육식당 원마운트점은 저렴한 금액에 질 좋은 소고기를 먹을 수 있고 룸도 있어 가족 모임 또는 단치모임, 회식 장소로 좋을 것 같다."", ""원마운트 워터파크 놀다가 기력이 빠져서 한우가 맛있는 마장축산정육식당을 다녀왔습니다."", ""마장축산정육식당 원마운트점은 저렴한 금액에 질좋은 소고기를 먹을 수 있고 매장 내부도 넓고 룸도 있어 가족 모임 또는 단치모임, 회식 장소로 좋을 것 같다.""]"
1_95_19,경기도,일산서구,플레이그라운드브루어리 탭하우스 본점,"맥주,호프",기타,3.0,"경기 고양시 일산서구 한류월드로 300 1층 1204호, 1205호",https://map.naver.com/p/entry/place/1381872646?placePath=%2Fhome,59.2,"- 고양시의자랑 일산 소노캄맛집 플레이그라운드 탭하우스 본점을 다녀왔는데 수제 맥주를 즐기기에 완벽한 곳이었고 수카바티 맥주는 향긋한 풍미가 돋보였고 에일과 라거도 종류별로 맛볼 수 있어 강력 추천한다.
- 수제맥주 맛집이라고 추천받아 갔던 플레이그라운드 본점에 신메뉴가 많이 나왔고 타코 3종 세트와 수제버거로 미식런치 즐기고 왔다.
- 일산 원마운트 맛집이자 일산 수요미식회 맛집으로 알려진 플레이그라운드 브루어리 탭 하우스는 양조장 직배송 수제맥주와 글로벌 스트리트 푸드를 동시에 즐길 수 있는 공간이다.
- 플레이그라운드 탭하우스에서 8명 모임을 가졌는데 수제 맥주는 종류가 다양하면서도 각기 개성이 뚜렷해 한 잔 한잔이 새로웠고 더블패티 베이컨치즈버거는 육즙 폭발, 트러플감자도 향이 깊고 고급
- 플레이그라운드 브루어리 탭하우스는 아시아음식의 풍미가 들어간 다양한 메뉴를 즐길 수 있어 지인들과 맥주가 땡길 때도 오고 외식할 때에도 종종 방문하는 곳이다.
- 고양시 최고의 수제 맥주 양조장이라는 자부심은 맥주에 지지 않기 위해 기꺼이 강한 사람이 되어보기로 결심했다.
- 전문성 있는 수제 맥주의 맛도 중요하지만 취향에 따라 먹을 수 있게 맥주에 얼음도 갈려서 나온다.
- 친구가 일산으로 이사해서 처음 가본 일산은 맥주도 수제 맥주여서 내입맛에 맞는 맛으로 고를 수 있고 너무 맛있게 먹었다.","[""고양시의자랑 일산 소노캄맛집 플레이그라운드 탭하우스 본점을 다녀왔는데 수제 맥주를 즐기기에 완벽한 곳이었고 수카바티 맥주는 향긋한 풍미가 돋보였고 에일과 라거도 종류별로 맛볼 수 있어 강력 추천한다."", ""수제맥주 맛집이라고 추천받아 갔던 플레이그라운드 본점에 신메뉴가 많이 나왔고 타코 3종 세트와 수제버거로 미식런치 즐기고 왔다."", ""일산 원마운트 맛집이자 일산 수요미식회 맛집으로 알려진 플레이그라운드 브루어리 탭 하우스는 양조장 직배송 수제맥주와 글로벌 스트리트 푸드를 동시에 즐길 수 있는 공간이다."", ""플레이그라운드 탭하우스에서 8명 모임을 가졌는데 수제 맥주는 종류가 다양하면서도 각기 개성이 뚜렷해 한 잔 한잔이 새로웠고 더블패티 베이컨치즈버거는 육즙 폭발, 트러플감자도 향이 깊고 고급"", ""플레이그라운드 브루어리 탭하우스는 아시아음식의 풍미가 들어간 다양한 메뉴를 즐길 수 있어 지인들과 맥주가 땡길 때도 오고 외식할 때에도 종종 방문하는 곳이다."", ""고양시 최고의 수제 맥주 양조장이라는 자부심은 맥주에 지지 않기 위해 기꺼이 강한 사람이 되어보기로 결심했다."", ""전문성 있는 수제 맥주의 맛도 중요하지만 취향에 따라 먹을 수 있게 맥주에 얼음도 갈려서 나온다."", ""친구가 일산으로 이사해서 처음 가본 일산은 맥주도 수제 맥주여서 내입맛에 맞는 맛으로 고를 수 있고 너무 맛있게 먹었다.""]"
1_95_20,경기도,일산서구,보양삼계탕 고양운동장점,"백숙,삼계탕",기타,4.33,경기 고양시 일산서구 주화로 180 2층 보양삼계탕 본점,https://map.naver.com/p/entry/place/35720095?placePath=%2Fhome,57.9,"- 맛있는 보양삼계탕 맛은 말해뭐해 언제먹어도 진하고 뽀얀 국물이 맛있고 남매들의 최애 음식으로 여름 다가오면 꼭 생각 나는 곳이다.
- 일산뱩병원 바로 옆이라 이용하기 편하고 삼계탕 전문집이지만 식사시간 좌석은 만석이라 10~20분 정도 기다려야 했다.
- 삼계탕 전문집이지만 식사시간 좌석은 만석이라 10~20분 정도 기다려야 했다.
- 일산뱩병원 바로 옆이라 이용하기 편하고 반찬은 슴슴한 편이고 삼계탕은 기본 이상은 하는 거 같아요.","[""맛있는 보양삼계탕 맛은 말해뭐해 언제먹어도 진하고 뽀얀 국물이 맛있고 남매들의 최애 음식으로 여름 다가오면 꼭 생각 나는 곳이다."", ""일산뱩병원 바로 옆이라 이용하기 편하고 삼계탕 전문집이지만 식사시간 좌석은 만석이라 10~20분 정도 기다려야 했다."", ""삼계탕 전문집이지만 식사시간 좌석은 만석이라 10~20분 정도 기다려야 했다."", ""일산뱩병원 바로 옆이라 이용하기 편하고 반찬은 슴슴한 편이고 삼계탕은 기본 이상은 하는 거 같아요.""]"
1_95_21,경기도,일산서구,다이닝원 일산탄현점,"일식,초밥뷔페",일식,3.0,경기 고양시 일산서구 일현로 97-11 지하1층,https://map.naver.com/p/entry/place/2032283796?placePath=%2Fhome,65.8,"- 탄현 제니스 다이닝원이 오픈을 해서 다녀왔는데 초밥 종류가 많고 멍게군함과 단새우초밥이 있는 뷔페를 처음 봤다.
- 다이닝원 오픈소식에 흩어져있던 가족들이 한자리에 모여 식사할 날을 정했다.","[""탄현 제니스 다이닝원이 오픈을 해서 다녀왔는데 초밥 종류가 많고 멍게군함과 단새우초밥이 있는 뷔페를 처음 봤다."", ""다이닝원 오픈소식에 흩어져있던 가족들이 한자리에 모여 식사할 날을 정했다.""]"
